Paper ID,Ref ID,Reference DOI,sourceTaxonName,interactionTypeName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes,...12
386.000000,,NA,Melanogrammus aeglefinus,preys on,Ammodytidae,North Sea,55.6713642,-6.7343488,1977-1986,NA,NA,NA
387.000000,,NA,Melanogrammus aeglefinus,preys on,Ammodytidae,North Sea,55.6713642,-6.7343488,1991.000000,NA,NA,NA
334.000000,,NA,Limanda ferruginea,preys on,Ammotrypane,Northwest Atlantic,41.468328,-69.811744,1969-1972,NA,NA,NA
967.000000,,NA,Urophycis regia,preys on,Ampelisca abdita,Hudson-Raritan Estuary,40.528117,-74.09612,1996-1997,NA,NA,NA
171.000000,"A22: Collie, J.S. (1987) Food consumption by yellowtail flounder in relation to production of its benthic prey. Marine Ecology - Progress Series, 36, 205-213.",NA,Limanda ferruginea,preys on,Ampelisca agassizi,Nantucket,NA,NA,1982-1983,NA,NA,NA
331.000000,,NA,Limanda ferruginea,preys on,Ampelisca agassizi,"Woods Hole, MA",41.5299761,-70.7036964,1982-1983,NA,NA,NA
338.000000,,NA,Limanda ferruginea,preys on,Ampelisca agassizi,Northeast Fisheries Science Center,40.4584807,-74.0052251,1973-1990,NA,NA,NA
342.000000,,NA,Limanda ferruginea,preys on,Ampelisca agassizi,Georges Bank,40.9857102,-70.6702252,1982-1983,NA,NA,NA
336.000000,,10.1139/f87-044,Limanda ferruginea,preys on,Ampelisca agassizi,Georges Bank,41.0040992,-69.5482244,1982-1983,NA,NA,NA
347.000000,,10.1111/j.1095-8649.1994.tb01258.x,Limanda ferruginea,preys on,Ampelisca macrocephala,"Sable Island Bank, CA",43.9999981,-60.5603029,1989.000000,NA,NA,NA
347.000000,,10.1111/j.1095-8649.1994.tb01258.x,Limanda ferruginea,preys on,Ampelisca macrocephala,"Sable Island Bank, CA",43.9999981,-60.5603029,1989.000000,NA,NA,NA
228.000000,,NA,Limanda ferruginea,preys on,Ampelisca sp.,Southern New England,41.366885,-71.036082,1977-1980,NA,NA,NA
100.000000,"A12: Stehlik, Linda L. and Pikanowski, Robert A. and McMillan, Donald G. (2004) The Hudson-Raritan Estuary as a crossroads for distribution of blue (Callinectes sapidus), lady (Ovalipes ocellatus), and Atlantic rock (Cancer irroratus) crabs. Fishery Bulletin, 102(4), pp. 693-710.",NA,Ovalipes ocellatus,preys on,Ampelisca sp.,Hudson-Raritan Estuary,NA,NA,,NA,NA,NA
333.000000,,NA,Limanda ferruginea,preys on,Ampelisca spinipes,Georges Bank,40.9857102,-70.6702252,1971.000000,NA,NA,NA
263.000000,165.000000,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Ampelisca typica,NA,NA,NA,,NA,NA,NA
1269.000000,,NA,Urophycis regia,preys on,Ampelisca vadorum,Middle Atlantic,40.747175,-72.011526,1973-1976,NA,NA,NA
329.000000,,NA,Limanda ferruginea,preys on,Ampeliscidae,Georges Bank,40.9857102,-70.6702252,1973-1976,NA,NA,NA
334.000000,,NA,Limanda ferruginea,preys on,Ampeliscidae,Northwest Atlantic,41.468328,-69.811744,1969-1972,NA,NA,NA
309.000000,,NA,Melanogrammus aeglefinus,preys on,Ampeliscidae,Karmøy,59.2285787,4.4202728,1991.000000,NA,NA,NA
1269.000000,,NA,Urophycis regia,preys on,Ampeliscidae,Middle Atlantic,40.747175,-72.011526,1973-1976,NA,NA,NA
347.000000,,10.1111/j.1095-8649.1994.tb01258.x,Limanda ferruginea,preys on,Ampharete,"Sable Island Bank, CA",43.9999981,-60.5603029,1989.000000,NA,NA,NA
228.000000,,NA,Limanda ferruginea,preys on,Ampharete arctica,Southern New England,41.366885,-71.036082,1977-1980,NA,NA,NA
347.000000,,10.1111/j.1095-8649.1994.tb01258.x,Limanda ferruginea,preys on,Ampharete lindstroemi,"Sable Island Bank, CA",43.9999981,-60.5603029,1989.000000,NA,NA,NA
334.000000,,NA,Limanda ferruginea,preys on,Ampharetidae,Northwest Atlantic,41.468328,-69.811744,1969-1972,NA,NA,NA
309.000000,,NA,Melanogrammus aeglefinus,preys on,Ampharetidae,Karmøy,59.2285787,4.4202728,1991.000000,NA,NA,NA
422.000000,,10.1111/j.1095-8649.2010.02657.x,Melanogrammus aeglefinus,preys on,Ampharetidae,northern North Sea,58.04856,2.578114,2007.000000,NA,NA,NA
347.000000,,10.1111/j.1095-8649.1994.tb01258.x,Limanda ferruginea,preys on,Amphipholis squamata,"Sable Island Bank, CA",43.9999981,-60.5603029,1989.000000,NA,NA,NA
37.000000,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",NA,Anguilla rostrata,preys on,Amphipoda,Lake Champlain VT,NA,NA,,NA,NA,NA
110.000000,76.000000,10.2307/1549103,Cancer borealis,preys on,Amphipoda,Christiansen Basin,NA,NA,,NA,NA,NA
110.000000,76.000000,10.2307/1549103,Cancer irroratus,preys on,Amphipoda,Christiansen Basin,NA,NA,,NA,NA,NA
544.000000,,10.1016/j.dsr.2013.05.016,Hippasteria phrygiana,preys on,Amphipoda,Newfoundland and Labrador,50.272919,-54.19574,2005-2011,NA,NA,NA
329.000000,,NA,Limanda ferruginea,preys on,Amphipoda,Georges Bank,40.9857102,-70.6702252,1973-1976,NA,NA,NA
334.000000,,NA,Limanda ferruginea,preys on,Amphipoda,Northwest Atlantic,41.468328,-69.811744,1969-1972,NA,NA,NA
334.000000,,NA,Limanda ferruginea,preys on,Amphipoda,Northwest Atlantic,41.468328,-69.811744,1969-1972,NA,NA,NA
335.000000,,NA,Limanda ferruginea,preys on,Amphipoda,"Grand Bank, Newfoundland",47.0925207,-55.8226961,1968-1973,NA,NA,NA
339.000000,,NA,Limanda ferruginea,preys on,Amphipoda,Northeast Fisheries Science Center,40.4584807,-74.0052251,1973-1998,NA,NA,NA
228.000000,,NA,Limanda ferruginea,preys on,Amphipoda,Southern New England,41.366885,-71.036082,1977-1980,NA,NA,NA
380.000000,,NA,Limanda ferruginea,preys on,Amphipoda,Northeast US Continental shelf,41.145894,-71.339511,1973-2010,NA,NA,NA
367.000000,,10.1111/jfb.13473,Melanogrammus aeglefinus,preys on,Amphipoda,Celtic Sea,48.9071244,-12.3270947,2014-2015,NA,NA,NA
380.000000,,NA,Melanogrammus aeglefinus,preys on,Amphipoda,Northeast US Continental shelf,41.145894,-71.339511,1973-2010,NA,NA,NA
381.000000,,10.1093/icesjms/25.2.147,Melanogrammus aeglefinus,preys on,Amphipoda,Gulf of Maine,42.9285895,-70.6254001,1953-1957,NA,NA,NA
228.000000,,NA,Melanogrammus aeglefinus,preys on,Amphipoda,Southern New England,41.366885,-71.036082,1977-1980,NA,NA,NA
385.000000,,10.1006/jmsc.1996.0005,Melanogrammus aeglefinus,preys on,Amphipoda,Barents Sea,71.8927123,19.882953,1984-1991,NA,NA,NA
388.000000,,NA,Melanogrammus aeglefinus,preys on,Amphipoda,Northwest Atlantic,41.071334,-71.606711,1969-1972,NA,NA,NA
309.000000,,NA,Melanogrammus aeglefinus,preys on,Amphipoda,Karmøy,59.2285787,4.4202728,1991.000000,NA,NA,NA
415.000000,,NA,Melanogrammus aeglefinus,preys on,Amphipoda,northern Norway,71.231268,25.229914,1957.000000,NA,NA,NA
420.000000,,10.1111/j.1095-8649.2011.02997.x,Melanogrammus aeglefinus,preys on,Amphipoda,Stonehaven Bay,56.9653112,-2.2059063,2004-2005,NA,NA,NA
119.000000,80.000000,10.3354/meps08570,Prionotus carolinus,preys on,Amphipoda,Gulf of Maine 33-45 N,NA,NA,,NA,NA,NA
119.000000,80.000000,10.3354/meps08570,Stenotomus chrysops,preys on,Amphipoda,Gulf of Maine 33-45 N,NA,NA,,NA,NA,NA
1248.000000,,NA,Tautoga onitis,preys on,Amphipoda,Narragansett Bay,41.627079,-71.381534,,NA,NA,NA
1258.000000,,NA,Tautoga onitis,preys on,Amphipoda,"Wrightsville Beach, North Carolina",34.210738,-77.8346045,1981-1982,NA,NA,NA
1017.000000,,NA,Tonicella marmorea,preys on,Amphipoda,"Cape Neddick, Maine",48.5602935,-123.2246148,1971-1973,NA,NA,NA
,8.000000,10.1651/08-3061.1,Carcinus maenas,preys on,amphipods,Appledore Island,42.96666667,-70.61666667,1088640000.000000,NA,NA,NA
,8.000000,10.1651/08-3066.1,Carcinus maenas,preys on,amphipods,Appledore Island,42.96666667,-70.61666667,1149120000.000000,NA,NA,NA
886.000000,,10.1016/j.marenvres.2020.105051,Ostrea edulis,preys on,Amphiprora sulcata,"Lim Bay, Croatia",45.133735,13.633787,2017-2018,NA,NA,NA
228.000000,,NA,Melanogrammus aeglefinus,preys on,Amphiura,Southern New England,41.366885,-71.036082,1977-1980,NA,NA,NA
388.000000,,NA,Melanogrammus aeglefinus,preys on,Amphiura,Northwest Atlantic,41.071334,-71.606711,1969-1972,NA,NA,NA
422.000000,,10.1111/j.1095-8649.2010.02657.x,Melanogrammus aeglefinus,preys on,Amphiura,northern North Sea,58.04856,2.578114,2007.000000,NA,NA,NA
309.000000,,NA,Melanogrammus aeglefinus,preys on,Amphiuridae,Karmøy,59.2285787,4.4202728,1991.000000,NA,NA,NA
463.000000,,NA,Ectopleura larynx,preyed upon by,Amphorina farrani,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Ectopleura larynx,preyed upon by,Amphorina pallida,NA,NA,NA,,NA,NA,NA
1255.000000,,NA,Tautoga onitis,preys on,Ampithoe,"Clinton Harbor, Connecticut",41.2576594,-72.5351529,2007.000000,NA,NA,NA
1138.000000,,10.1007/s00227-010-1425-5,Ulva lactuca,preyed upon by,Ampithoe lacertosa,Shannon Point beach,48.509658,-122.684308,1997-2008,NA,NA,NA
1042.000000,,NA,Polysiphonia stricta,preyed upon by,Ampithoe longimana,"Jamestown, Rhode Island",41.5226918,-71.4369171,2006-2007,NA,NA,NA
1033.000000,,10.1890/0012-9615(2003)073[0483:pnqiwc]2.0.co;2,Ulva intestinalis,preyed upon by,Ampithoe longimana,North Carolina,35.39488,-75.910631,2003.000000,NA,NA,NA
1042.000000,,NA,Ulva intestinalis,preyed upon by,Ampithoe longimana,"Harker’s Island, North Carolina",34.6983095,-76.5739255,2006-2007,NA,NA,NA
726.000000,,NA,Punctaria latifolia,preyed upon by,Ampithoe marcuzzii,"Morehead City, North Carolina",34.68543,-76.803314,1987-1988,NA,NA,NA
1033.000000,,10.1890/0012-9615(2003)073[0483:pnqiwc]2.0.co;2,Ulva intestinalis,preyed upon by,Ampithoe valida,North Carolina,35.39488,-75.910631,2003.000000,NA,NA,NA
1132.000000,,10.1007/s13131-014-0532-4,Ulva lactuca,preyed upon by,Ampithoe valida,Yundang Lagoon,24.476874,118.099557,2007-2008,NA,NA,NA
338.000000,,NA,Limanda ferruginea,preyed upon by,Anacanthobatidae,Northeast Fisheries Science Center,40.4584807,-74.0052251,1973-1990,NA,NA,NA
902.000000,,10.1016/j.jembe.2006.10.016,Styela clava,preyed upon by,Anachis avara,Northeastern USA,43.028645,-69.46454,,NA,NA,NA
48.000000,28.000000,10.3391/ai. 2009.4.1.13,Ascidiella aspersa,preyed upon by,Anachis lafresnayi,Southern New England,NA,NA,June-August,NA,NA,NA
48.000000,28.000000,10.3391/ai. 2009.4.1.13,Ascidiella aspersa,preyed upon by,Anachis lafresnayi,Southern New England,NA,NA,,NA,density experiments,NA
67.000000,39.000000,10.1016/j.jembe.2006.10.015,Botryllus schlosseri,preyed upon by,Anachis lafresnayi,Gulf of Maine,NA,NA,,NA,NA,NA
902.000000,,10.1016/j.jembe.2006.10.016,Styela clava,preyed upon by,Anachis lafresnayi,Northeastern USA,43.028645,-69.46454,,NA,NA,NA
309.000000,,NA,Melanogrammus aeglefinus,preys on,Anapagurus laevis,Karmøy,59.2285787,4.4202728,1991.000000,NA,NA,NA
211.000000,"A24: Casas, J.M., Paz, J. (1994). Diet of Flemish Cap Cod with Particular Reference to Predation on Redfish: 1988-93. Northwest Atlantic Fisheries Organization. Serial No. N2390.",NA,Gadus morhua,preys on,Anarhichas denticulatus,Flemish Cap,47,-45,,NA,NA,NA
211.000000,"A24: Casas, J.M., Paz, J. (1994). Diet of Flemish Cap Cod with Particular Reference to Predation on Redfish: 1988-93. Northwest Atlantic Fisheries Organization. Serial No. N2390.",NA,Gadus morhua,preys on,Anarhichas lupus,Flemish Cap,47,-45,,NA,NA,NA
213.000000,137.000000,10.7557/3.2729,Halichoerus grypus,preys on,Anarhichas lupus,Anticosti Island,NA,NA,,NA,NA,NA
228.000000,,NA,Pagurus longicarpus,preyed upon by,Anarhichas lupus,Georges Bank,38.2358142,-77.2190136,1977-1980,NA,NA,NA
261.000000,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",NA,Pollachius virens,preys on,Anarhichas lupus,NA,NA,NA,,NA,NA,NA
188.000000,120.000000,10.1139/z86-288,Strongylocentrotus droebachiensis,preyed upon by,Anarhichas lupus,eastern Newfoundland,46.66666667,-52.83333333,,NA,NA,NA
598.000000,,10.2307/3796126,Notoacmea testudinalis,preyed upon by,Anas rubripes,Maine,44.040194,-68.986848,1938-1946,NA,NA,NA
1045.000000,,NA,Ulva intestinalis,preyed upon by,Anas rubripes,"Goshen Cove Harkness State Park, Waterford, Connecticut",41.304511,-72.118509,1985-1986,NA,NA,NA
1045.000000,,NA,Ulva lactuca,preyed upon by,Anas rubripes,"Goshen Cove Harkness State Park, Waterford, Connecticut",41.304511,-72.118509,1985-1986,NA,NA,NA
578.000000,,NA,Jassa marmorata,preyed upon by,Anasterias rupicola,Marion Island,-46.8770619,37.859195,1979-1980,NA,NA,NA
957.000000,,10.1016/j.jembe.2010.06.022,Pagurus longicarpus,parasitized by,Anathelges hyptius,"Mass-NC, USA",38.826023,-73.56505,,NA,NA,NA
89.000000,56.000000,10.1007/s12237-017-0308-0,Morone saxatilis,preys on,Anchoa,Delaware Bay,NA,NA,,NA,NA,NA
1275.000000,,10.18785/negs.0802.03,Urophycis regia,preys on,Anchoa,"Cape Fear Estuary, NC",34.7227855,-79.6116719,1973-1978,NA,NA,NA
1275.000000,,10.18785/negs.0802.03,Urophycis regia,preys on,Anchoa hepsetus,"Cape Fear Estuary, NC",34.7227855,-79.6116719,1973-1978,NA,NA,NA
221.000000,144.000000,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Anchoa mitchilli,Chesapeake bay,NA,NA,,NA,NA,NA
36.000000,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",NA,Morone saxatilis,preys on,Anchoa mitchilli,VA and NC,NA,NA,,NA,NA,NA
1266.000000,,10.7282/T300024Q,Urophycis regia,preys on,Anchoa mitchilli,Magothy Bay,37.1758121,-75.9568583,,NA,NA,NA
1266.000000,,10.7282/T300024Q,Urophycis regia,preys on,Anchoa mitchilli,Magothy Bay,37.1758121,-75.9568583,,NA,NA,NA
1275.000000,,10.18785/negs.0802.03,Urophycis regia,preys on,Anchoa mitchilli,"Cape Fear Estuary, NC",34.7227855,-79.6116719,1973-1978,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anemonia,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anemonia,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anemonia sulcata,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anemonia sulcata,NA,NA,NA,,NA,NA,NA
471.000000,,10.2307/2116,Aeolidia papillosa,preys on,Anemonia sulcata,Isle of Man,54.042831,-4.912744,1955-1957,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anemonia sulcata,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anemonia sulcata,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anemonia viridis,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anemonia viridis,NA,NA,NA,,NA,NA,NA
675.000000,,10.2307/1351085,Amphibalanus improvisus,preyed upon by,Anguilla rostrata,Rappahannock River,37.629763,-76.51577,1966-1970,NA,NA,NA
221.000000,144.000000,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Anguilla rostrata,Chesapeake bay,NA,NA,,NA,NA,NA
226.000000,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",NA,Morone saxatilis,preys on,Anguilla rostrata,Chesapeake bay,NA,NA,,NA,NA,NA
1134.000000,,10.1139/cjfas-2013-0251,Ulva lactuca,preyed upon by,Anguilla rostrata,Stanley River estuary,46.4615189,-63.4781482,2007-2008,NA,NA,NA
967.000000,,NA,Urophycis regia,preys on,Anguilla rostrata,Hudson-Raritan Estuary,40.528117,-74.09612,1996-1997,NA,NA,NA
1159.000000,,10.1007/978-3-642-28842-5_14,Caprella septentrionalis,parasitized by,Anisakis,NA,NA,NA,,NA,NA,NA
290.000000,,10.1002/ecy.1680,Melanogrammus aeglefinus,parasitized by,Anisakis simplex,NA,NA,NA,2013.000000,NA,NA,NA
337.000000,,NA,Limanda ferruginea,preys on,Anneli,"Grand Bank, Newfoundland",47.0925207,-55.8226961,1997.000000,NA,NA,NA
329.000000,,NA,Limanda ferruginea,preys on,Annelida,Georges Bank,40.9857102,-70.6702252,1973-1976,NA,NA,NA
334.000000,,NA,Limanda ferruginea,preys on,Annelida,Northwest Atlantic,41.468328,-69.811744,1969-1972,NA,NA,NA
335.000000,,NA,Limanda ferruginea,preys on,Annelida,"Grand Bank, Newfoundland",47.0925207,-55.8226961,1968-1973,NA,NA,NA
385.000000,,10.1006/jmsc.1996.0012,Melanogrammus aeglefinus,preys on,Annelida,Barents Sea,71.8927123,19.882953,1984-1991,NA,NA,NA
386.000000,,NA,Melanogrammus aeglefinus,preys on,Annelida,North Sea,55.6713642,-6.7343488,1977-1986,NA,NA,NA
387.000000,,NA,Melanogrammus aeglefinus,preys on,Annelida,North Sea,55.6713642,-6.7343488,1991.000000,NA,NA,NA
164.000000,110.000000,10.1139/z83-105,Cyclopterus lumpus,preys on,Anomalocera opalus,Bay of Fundy,NA,NA,1979.000000,NA,NA,NA
314.000000,,10.1016/0022-0981(84)90050-9,Nucella lapillus,preys on,Anomia ephippium,NA,NA,NA,,NA,NA,NA
367.000000,,10.1111/jfb.13474,Melanogrammus aeglefinus,preys on,Anomura,Celtic Sea,48.9071244,-12.3270947,2014-2015,NA,NA,NA
386.000000,,NA,Melanogrammus aeglefinus,preys on,Anomura,North Sea,55.6713642,-6.7343488,1977-1986,NA,NA,NA
387.000000,,NA,Melanogrammus aeglefinus,preys on,Anomura,North Sea,55.6713642,-6.7343488,1991.000000,NA,NA,NA
309.000000,,NA,Melanogrammus aeglefinus,preys on,Anomura,Karmøy,59.2285787,4.4202728,1991.000000,NA,NA,NA
420.000000,,10.1111/j.1095-8649.2011.02997.x,Melanogrammus aeglefinus,preys on,Anomura,Stonehaven Bay,56.9653112,-2.2059063,2004-2005,NA,NA,NA
1275.000000,,10.18785/negs.0802.03,Urophycis regia,preys on,Anomura,"Cape Fear Estuary, NC",34.7227855,-79.6116719,1973-1978,NA,NA,NA
388.000000,,NA,Melanogrammus aeglefinus,preys on,Anonyx,Northwest Atlantic,41.071334,-71.606711,1969-1972,NA,NA,NA
321.000000,,10.1007/BF00350059,Buccinum undatum,preys on,Anonyx sarsi,Mingan Islands,50.2000129,-63.7801514,1987-1988,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthea,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthea,NA,NA,NA,,NA,NA,NA
533.000000,,10.1039/B923849M,Cuthona gymnota,preys on,Anthoathecata,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthopleura,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthopleura,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthopleura artemisia,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthopleura artemisia,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthopleura ballii,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthopleura ballii,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthopleura elegantissima,NA,NA,NA,,NA,NA,NA
992.000000,,10.1007/s10750-012-1044-x,Aeolidia papillosa,preys on,Anthopleura elegantissima,NA,NA,NA,,NA,NA,NA
993.000000,,10.1111/j.1744-7410.2002.tb00052.x,Aeolidia papillosa,preys on,Anthopleura elegantissima,"Puget  Sound,  Washington",48.425207,-122.730567,1997-1998,NA,NA,NA
994.000000,,10.2307/1541083,Aeolidia papillosa,preys on,Anthopleura elegantissima,NA,NA,NA,,NA,NA,NA
995.000000,,NA,Aeolidia papillosa,preys on,Anthopleura elegantissima,NA,NA,NA,,NA,NA,NA
996.000000,,10.1007/BF00988919,Aeolidia papillosa,preys on,Anthopleura elegantissima,NA,NA,NA,,NA,NA,NA
997.000000,,NA,Aeolidia papillosa,preys on,Anthopleura elegantissima,Friday Harbor Laboratories,48.5453837,-123.1541307,1982-1983,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthopleura elegantissima,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthopleura xanthogrammica,NA,NA,NA,,NA,NA,NA
995.000000,,NA,Aeolidia papillosa,preys on,Anthopleura xanthogrammica,NA,NA,NA,,NA,NA,NA
463.000000,,NA,Aeolidia papillosa,preys on,Anthopleura xanthogrammica,NA,NA,NA,,NA,NA,NA
544.000000,,10.1016/j.dsr.2013.05.016,Hippasteria phrygiana,preys on,Anthoptilum grandiflorum,Newfoundland and Labrador,50.272919,-54.19574,2005-2011,NA,NA,NA
544.000000,,10.1016/j.dsr.2013.05.016,Hippasteria phrygiana,preys on,Anthozoa,Newfoundland and Labrador,50.272919,-54.19574,2005-2011,NA,NA,NA
329.000000,,NA,Limanda ferruginea,preys on,Anthozoa,Georges Bank,40.9857102,-70.6702252,1973-1976,NA,NA,NA
334.000000,,NA,Limanda ferruginea,preys on,Anthozoa,Northwest Atlantic,41.468328,-69.811744,1969-1972,NA,NA,NA
337.000000,,NA,Limanda ferruginea,preys on,Anthozoa,"Grand Bank, Newfoundland",47.0925207,-55.8226961,1997.000000,NA,NA,NA
228.000000,,NA,Limanda ferruginea,preys on,Anthozoa,Southern New England,41.366885,-71.036082,1977-1980,NA,NA,NA
380.000000,,NA,Limanda ferruginea,preys on,Anthozoa,Northeast US Continental shelf,41.145894,-71.339511,1973-2010,NA,NA,NA
380.000000,,NA,Melanogrammus aeglefinus,preys on,Anthozoa,Northeast US Continental shelf,41.145894,-71.339511,1973-2010,NA,NA,NA
204.000000,132.000000,10.1016/j.jembe.2014.09.009,Pseudopleuronectes americanus,preys on,Anthozoa,Closed Area II Georges Bank,NA,NA,2004-2008,NA,NA,NA
1275.000000,,10.18785/negs.0802.03,Urophycis regia,preys on,Anthuridae,"Cape Fear Estuary, NC",34.7227855,-79.6116719,1973-1978,NA,NA,NA
1028.000000,,10.1007/s00227-006-0245-0,Ulva intestinalis,preyed upon by,Aora typica,Goat Island,-36.2656564,174.7956869,2002.000000,NA,NA,NA
1028.000000,,10.1007/s00227-006-0245-0,Ulva rigida,preyed upon by,Aora typica,Goat Island,-36.2656564,174.7956869,2002.000000,NA,NA,NA
1269.000000,,NA,Urophycis regia,preys on,Aoridae,Middle Atlantic,40.747175,-72.011526,1973-1976,NA,NA,NA
1134.000000,,10.1139/cjfas-2013-0251,Ulva lactuca,preyed upon by,Apeltes quadracus,Stanley River estuary,46.4615189,-63.4781482,2007-2008,NA,NA,NA
263.000000,165.000000,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Apherusa bispinosa,NA,NA,NA,,NA,NA,NA
158b,94.000000,10.1098/rstb.2008.0278,Cyclopterus lumpus,eats,Apherusa glacialis,NA,NA,NA,,NA,EOL,NA
1099.000000,,NA,Balanus glandula,preyed upon by,Aphriza virgata,"Seal Rock, Lincoln County, Oregon",35.1241692,-121.1409829,1979-1981,NA,NA,NA
549.000000,,10.1093/icesjms/fsu192,Hippasteria phrygiana,preys on,Aphrocallistes vastus,eastern Gulf of Alaska,58.48905,-138.418945,2005.000000,NA,NA,NA
